TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	11:44:07
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	335.42899
MAXY	351.83499
MINY	335.42899
XYDATA
0.0000	335.429
1.0000	336.051
2.0000	336.648
3.0000	336.745
4.0000	337.443
5.0000	337.451
6.0000	338.775
7.0000	338.766
8.0000	339.7
9.0000	340.092
10.0000	340.681
11.0000	341.169
12.0000	341.695
13.0000	341.826
14.0000	343.339
15.0000	342.978
16.0000	343.887
17.0000	344.671
18.0000	344.597
19.0000	346.13
20.0000	346.584
21.0000	346.694
22.0000	347.327
23.0000	348.628
24.0000	348.664
25.0000	349.085
26.0000	349.21
27.0000	350.852
28.0000	350.971
29.0000	351.634
30.0000	351.835
