LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(pixel),(pixel),(pixel),(pixel),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(quality),(pixel),(pixel),,(pixel/sec),,(rad/sec)
Track_7,7,7,2,0,0,0,0,0,1.0,2.0,3.0,0.2199633599765089,13.632884674935642,23.973082131976355,0.0,0.2199633599765089,0.2199633599765089,0.2199633599765089,0.2199633599765089,NaN,61.22634506225586,0.2199633599765089,0.2199633599765089,1.0,0.2199633599765089,1.0,NaN
Track_8,8,8,5,0,0,0,0,0,4.0,0.0,4.0,0.08764337086911755,24.71851807494666,24.390816354402588,0.0,0.07434141821210544,0.08699424110674772,0.04539015187887662,0.08635477148320442,0.019671912329176807,75.88367233276367,0.29736567284842175,0.11179753595658455,0.2947326435818724,0.02191084271727939,0.2947326435818724,1.849312412827383
Track_9,9,9,2,0,0,0,0,0,1.0,2.0,3.0,0.2614866891311361,14.98445961614241,25.308694267707864,0.0,0.2614866891311361,0.2614866891311361,0.2614866891311361,0.2614866891311361,NaN,53.35812187194824,0.2614866891311361,0.2614866891311361,1.0,0.2614866891311361,1.0,NaN
Track_10,10,10,10,1,0,0,0,1,10.0,0.0,10.0,0.20149404750423994,72.22945641678835,26.331262933756697,0.0,0.15260299729857607,0.24259616803592943,0.11449277673460793,0.14982482364284425,0.03884643949817952,57.296714782714844,1.4968251303395748,0.20149404750423994,0.134614286879676,0.020149404750423993,0.13203806679498298,2.0078660872582152
Track_11,11,11,22,2,0,0,0,1,23.0,0.0,23.0,0.32806273227896177,29.787971959933213,27.54382229783844,0.0,0.13683351598566476,0.3571035104260457,0.034399543765499224,0.10812134275471673,0.09057651201360145,60.951556639237836,2.973007364261051,0.32806273227896177,0.11034709709187103,0.014263597055607034,0.10424052143117733,2.0772276305831117
Track_12,12,12,5,0,0,0,0,0,4.0,2.0,6.0,0.10407136087119834,41.24041324122028,28.821265874430935,0.0,0.08301306531771593,0.13936017027856676,0.031068339812221575,0.10293753984524792,0.047826182700878184,81.98854293823243,0.33205226127086374,0.16523855260426412,0.31341861812018984,0.026017840217799584,0.31341861812018984,1.5464946287389933
Track_13,13,13,13,0,0,0,0,0,12.0,2.0,14.0,1.2063557459766425,44.48720889848334,26.820017396040598,0.0,0.1782526819654422,0.9472766420394803,0.015255062541081927,0.12049833467213024,0.24993067897216553,60.58180354191707,2.1390321835853063,1.2063557459766425,0.5639726953311323,0.10052964549805354,0.5639726953311323,1.9510762662815964
Track_14,14,14,4,0,0,0,0,0,3.0,0.0,3.0,0.18566732990127027,50.15831627329917,27.2292703311928,0.0,0.11472859797484468,0.20999757441929967,0.024177778279388606,0.11001044122584575,0.09299970382587582,67.2736005783081,0.344185793924534,0.1865989570870897,0.5394392597795004,0.06188910996709009,0.5394392597795004,2.405792943713594
Track_15,15,15,8,0,0,0,0,0,7.0,0.0,7.0,0.1604418703904243,70.34682649194944,30.928430070359912,0.0,0.15544155870615736,0.25341059783669034,0.05526621160747721,0.14024283575298402,0.06726865118174037,72.3245644569397,1.0880909109431016,0.25341059783669034,0.14745263357761298,0.022920267198632042,0.147452633577613,1.9385944599085552
Track_16,16,16,43,5,0,0,0,1,47.0,0.0,47.0,0.054118183140190276,56.69918977422187,31.175264171258807,0.0,0.1003300337481518,0.21366217725537318,0.008249755902582308,0.08662827663825115,0.05212184506855963,66.74509988829146,4.5544593604276535,0.22015723263963613,0.011882460432166135,0.0011514507051104315,0.011476630297970398,1.772167074928272
Track_17,17,17,2,0,0,0,0,0,1.0,2.0,3.0,0.2424957030087698,64.5297928268775,30.173973385798675,0.0,0.2424957030087698,0.2424957030087698,0.2424957030087698,0.2424957030087698,NaN,51.32149314880371,0.2424957030087698,0.2424957030087698,1.0,0.2424957030087698,1.0,NaN
Track_18,18,18,47,1,0,0,0,1,47.0,0.0,47.0,0.13373173771606664,50.32814848825124,32.44611592896369,0.0,0.15424545746358065,0.6475004233576245,0.015105150443262891,0.11158552035957717,0.1310261795363598,76.03810898801113,7.168810110354174,0.7885485762801256,0.01865466313899332,0.002845356121618439,0.018446936256066176,2.113965636210416
Track_19,19,19,153,1,0,0,0,2,154.0,0.0,154.0,0.018436931601661107,53.79910669394969,32.90543575523074,0.0,0.10829379871737384,0.3210814607316111,0.015193216377964995,0.09984901035444049,0.05755990115009366,87.63641088149127,16.646521080717505,0.3108354818117343,0.0011075546363268373,1.1972033507572147E-4,0.0011055142260561817,2.1482607846461725
Track_20,20,20,140,10,0,0,0,2,150.0,0.0,150.0,0.23495204338700437,73.41486645402973,31.130277035755572,0.0,0.11578051678305422,0.36415618515662873,0.010441011283566778,0.10645337121955199,0.06400309801274824,72.70629190717425,16.780437239582724,0.297080516429983,0.01400154477696118,0.0015663469559133625,0.013528588396684502,2.0050369241678543
Track_21,21,21,6,0,0,0,0,0,5.0,0.0,5.0,0.15234006044383225,69.03916436334592,33.855449097067975,0.0,0.07469307669633506,0.12114119789178192,0.01991225571048655,0.06249032548117627,0.040426255649117546,71.18570518493652,0.3734653834816753,0.15234006044383225,0.40790945341071233,0.030468012088766448,0.40790945341071233,1.5428812313510274
Track_22,22,22,47,1,0,0,0,1,47.0,0.0,47.0,0.06298370963852118,61.06130290114358,33.017143540168696,0.0,0.14204934462412566,0.4701833728741912,0.0312465248466304,0.10642340219856708,0.1014688327381105,70.61623333870097,6.598161593837196,0.41272462527714016,0.009545645213865197,0.001340078928479174,0.009433897298330617,2.1884774776223854
Track_23,23,23,51,4,0,0,0,1,54.0,0.0,54.0,0.1827840939072225,40.0158050303244,33.851902763838105,0.0,0.13568293575092594,0.38238370767317637,0.013074787893777673,0.10471813723135635,0.08270813684275279,63.63317295149261,7.081658117463411,0.34542976938232084,0.025810917566957355,0.0033848906279115277,0.02494706212817501,1.9700344472912983
Track_24,24,24,13,1,0,0,0,1,13.0,0.0,13.0,0.4801912075699542,20.311935494545537,36.9028956040733,0.0,0.1810683104543735,0.4544405302213428,0.038426412071044296,0.13526441002475154,0.13080251118251987,73.91865392831656,2.2158667343569083,0.6607538432412843,0.21670581543763998,0.03693778519768878,0.2039991708377737,2.233123422828455
Track_25,25,25,6,0,0,0,0,0,5.0,0.0,5.0,0.07901924973251981,68.70789852154998,38.30600370731987,0.0,0.14400861964137318,0.25499084168721137,0.07321340829521725,0.11722383867329471,0.0798703561224296,55.35091654459635,0.7200430982068659,0.2106754552029494,0.10974238893380499,0.01580384994650396,0.10974238893380496,1.7743855266527069
Track_26,26,26,8,0,0,0,0,0,7.0,0.0,7.0,0.11240639321421726,74.73763894590222,36.71093754220793,0.0,0.11948640825134052,0.15925328652504767,0.08825162342096364,0.1143250870763947,0.028095305159469723,65.00834703445435,0.8364048577593837,0.15355706198471764,0.13439232468751902,0.01605805617345961,0.13439232468751905,1.5610833865360945
Track_27,27,27,10,0,0,0,0,0,9.0,0.0,9.0,0.16863612344334125,75.51138330074711,38.86121382633128,0.0,0.08661083447840004,0.17370990900295943,0.011395413719325427,0.07301797954768456,0.053759183430662064,110.64579925537109,0.7794975103056003,0.18582198154648757,0.21633952798287684,0.01873734704926014,0.21633952798287684,2.2063408747697264
Track_28,28,28,2,0,0,0,0,0,1.0,2.0,3.0,0.13024693382947983,13.646828469100402,38.45026825217374,0.0,0.13024693382947983,0.13024693382947983,0.13024693382947983,0.13024693382947983,NaN,49.993186950683594,0.13024693382947983,0.13024693382947983,1.0,0.13024693382947983,1.0,NaN
Track_29,29,29,6,0,0,0,0,0,5.0,0.0,5.0,0.20246174193701932,73.32367601689624,38.89498552476032,0.0,0.12908252927312527,0.14955567727164404,0.10903931515021661,0.13120350493846925,0.01560969359167166,93.09812927246094,0.6454126463656265,0.20246174193701932,0.31369348443526573,0.04049234838740386,0.3136934844352658,2.2656625757009987
