TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	12:19:05
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	288.05450
MAXY	290.80450
MINY	287.65219
XYDATA
0.0000	288.055
1.0000	287.94
2.0000	287.953
3.0000	287.652
4.0000	288.031
5.0000	287.894
6.0000	288.174
7.0000	288.377
8.0000	288.46
9.0000	288.06
10.0000	289.367
11.0000	288.685
12.0000	289.024
13.0000	289.18
14.0000	290.055
15.0000	288.846
16.0000	289.502
17.0000	289.296
18.0000	289.715
19.0000	289.711
20.0000	289.666
21.0000	289.644
22.0000	290.663
23.0000	290.132
24.0000	289.872
25.0000	290.553
26.0000	290.072
27.0000	289.949
28.0000	290.805
29.0000	290.504
30.0000	290.586
