TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	12:11:29
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	3.31630
MAXY	3.38230
MINY	3.26590
XYDATA
0.0000	3.3163
1.0000	3.3211
2.0000	3.3092
3.0000	3.3319
4.0000	3.289
5.0000	3.3263
6.0000	3.2955
7.0000	3.3023
8.0000	3.3158
9.0000	3.3823
10.0000	3.353
11.0000	3.318
12.0000	3.3282
13.0000	3.3457
14.0000	3.3262
15.0000	3.3308
16.0000	3.3635
17.0000	3.317
18.0000	3.3302
19.0000	3.3041
20.0000	3.3252
21.0000	3.3217
22.0000	3.2905
23.0000	3.3022
24.0000	3.3066
25.0000	3.2986
26.0000	3.3142
27.0000	3.3078
28.0000	3.2895
29.0000	3.2659
30.0000	3.2779
