TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	11:51:12
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	307.46271
MAXY	317.75769
MINY	307.46271
XYDATA
0.0000	307.463
1.0000	307.753
2.0000	308.104
3.0000	308.959
4.0000	309.089
5.0000	309.306
6.0000	310.261
7.0000	310.42
8.0000	310.602
9.0000	311.507
10.0000	311.47
11.0000	311.126
12.0000	311.676
13.0000	312.197
14.0000	312.276
15.0000	312.931
16.0000	313.29
17.0000	313.42
18.0000	314.198
19.0000	314.295
20.0000	314.533
21.0000	315.27
22.0000	315.146
23.0000	315.803
24.0000	316.63
25.0000	316.222
26.0000	316.965
27.0000	316.503
28.0000	317.392
29.0000	317.623
30.0000	317.758
