TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	11:55:22
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	170.93590
MAXY	223.50060
MINY	170.93590
XYDATA
0.0000	170.936
1.0000	171.771
2.0000	174.678
3.0000	177.123
4.0000	176.242
5.0000	179.407
6.0000	177.454
7.0000	182.704
8.0000	182.805
9.0000	187.464
10.0000	185.63
11.0000	188.823
12.0000	192.015
13.0000	190.604
14.0000	194.146
15.0000	196.484
16.0000	196.922
17.0000	197.668
18.0000	202.436
19.0000	205.829
20.0000	203.95
21.0000	206.56
22.0000	208.856
23.0000	210.313
24.0000	212.058
25.0000	212.946
26.0000	215.42
27.0000	217.464
28.0000	217.476
29.0000	220.961
30.0000	223.501
