TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	18/10/09
TIME	11:46:59
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	30.0000
NPOINTS	31
FIRSTY	68.64790
MAXY	70.80030
MINY	68.64790
XYDATA
0.0000	68.6479
1.0000	68.6754
2.0000	68.6607
3.0000	68.7584
4.0000	69.014
5.0000	68.7851
6.0000	68.7191
7.0000	68.9268
8.0000	69.0813
9.0000	69.206
10.0000	69.0683
11.0000	69.0414
12.0000	69.3759
13.0000	69.6462
14.0000	69.5546
15.0000	69.7539
16.0000	69.6029
17.0000	69.7418
18.0000	69.883
19.0000	69.8837
20.0000	70.0087
21.0000	69.8643
22.0000	69.9988
23.0000	70.2548
24.0000	70.2797
25.0000	70.3373
26.0000	70.4618
27.0000	70.5781
28.0000	70.6696
29.0000	70.8003
30.0000	70.665
